transaction_id,amount,transaction_type,hour_of_day,day_of_week,location_change,new_device,transaction_frequency_24h,customer_avg_amount,distance_from_home_km,account_age_days,is_fraud,customer_id
TXN008917,3510.8,Transfer,13,4,0,1,1,2398.14,2.9,221,0,CUST0399
TXN008918,2457.7,Withdrawal,15,4,0,0,1,4396.14,2.2,1765,0,CUST0065
TXN008919,5355.59,Payment,9,5,0,0,2,2029.57,8.3,3314,0,CUST0438
TXN008920,1591.36,Withdrawal,18,3,0,0,4,2487.83,10.1,3278,0,CUST0064
TXN008921,1319.37,Purchase,17,0,0,0,2,618.9,7.2,1318,0,CUST0265
TXN008922,1002.36,Purchase,18,3,0,0,0,6035.05,6.1,58,0,CUST0308
TXN008923,951.95,Transfer,22,1,0,0,2,892.52,2.8,2651,0,CUST0201
TXN008924,582.43,Payment,14,2,0,0,2,2856.21,1.1,580,0,CUST0480
TXN008925,11994.36,Purchase,14,0,0,0,2,1989.44,3.7,3450,0,CUST0304
TXN008926,1637.33,Transfer,10,6,0,0,4,2252.76,5.9,316,0,CUST0241
TXN008927,18013.88,Transfer,16,6,0,0,2,2294.27,15.5,293,0,CUST0275
TXN008928,505.61,Transfer,16,3,0,0,2,532.12,8.7,570,0,CUST0091
TXN008929,530.5,Payment,9,3,0,0,3,5647.83,0.6,848,0,CUST0056
TXN008930,1708.23,Withdrawal,17,6,0,0,3,1098.55,1.0,2271,0,CUST0475
TXN008931,1550.13,Withdrawal,11,4,0,0,1,8221.19,0.4,2543,0,CUST0075
TXN008932,1707.2,Transfer,13,5,0,0,3,2355.5,0.8,3470,0,CUST0104
TXN008933,520.24,Transfer,8,5,0,0,3,5106.88,2.9,158,0,CUST0091
TXN008934,1090.11,Payment,6,1,0,0,3,7639.95,1.5,1238,0,CUST0214
TXN008935,2225.07,Purchase,13,5,0,0,3,3557.93,2.7,2033,0,CUST0078
TXN008936,5699.26,Payment,10,5,0,0,3,1602.88,9.4,463,0,CUST0406
TXN008937,10249.01,Payment,14,4,0,0,2,1930.83,9.1,3112,0,CUST0262
TXN008938,1944.72,Transfer,22,5,0,0,1,557.04,10.2,1146,0,CUST0218
TXN008939,5115.64,Withdrawal,16,1,0,0,3,1805.55,6.2,820,0,CUST0492
TXN008940,593.16,Payment,10,0,0,0,3,5001.47,9.3,1756,0,CUST0195
TXN008941,2523.42,Transfer,17,4,0,0,3,2376.25,1.2,99,0,CUST0258
TXN008942,2536.53,Transfer,17,3,0,0,3,1115.69,2.8,1077,0,CUST0373
TXN008943,554.53,Purchase,15,4,0,0,1,2628.02,5.1,2326,0,CUST0230
TXN008944,185.93,Withdrawal,12,0,0,0,4,373.22,4.6,3256,0,CUST0419
TXN008945,5590.63,Payment,15,6,0,1,4,1091.64,11.9,1791,0,CUST0088
TXN008946,3074.49,Withdrawal,13,6,0,0,0,1229.56,7.8,3117,0,CUST0087
TXN008947,662.39,Purchase,7,6,0,0,4,517.56,5.1,1463,0,CUST0460
TXN008948,2114.75,Payment,8,2,0,0,3,3287.96,6.9,602,0,CUST0132
TXN008949,1822.07,Transfer,10,2,0,0,2,1301.3,2.0,1132,0,CUST0094
TXN008950,5069.51,Transfer,13,1,1,0,1,851.74,6.4,954,0,CUST0460
TXN008951,515.36,Purchase,7,3,0,0,4,773.62,15.8,520,0,CUST0095
TXN008952,4810.03,Payment,18,2,0,0,2,2525.67,1.1,2661,0,CUST0059
TXN008953,1245.34,Transfer,11,2,0,0,5,936.57,5.3,3484,0,CUST0014
TXN008954,2282.14,Payment,15,2,0,0,3,8255.03,1.5,1482,0,CUST0480
TXN008955,1662.73,Payment,14,2,0,0,2,531.34,6.6,281,0,CUST0241
TXN008956,472.42,Withdrawal,20,1,0,0,2,2254.69,2.7,673,0,CUST0312
TXN008957,15971.52,Transfer,13,4,0,0,5,5996.27,1.3,1379,0,CUST0302
TXN008958,1154.54,Payment,19,1,1,0,2,4057.98,16.2,3286,0,CUST0415
TXN008959,1396.64,Payment,17,5,0,0,1,1778.68,4.8,1066,0,CUST0321
TXN008960,10269.89,Withdrawal,16,2,0,1,11,1314.98,24.3,364,1,CUST0229
TXN008961,620.64,Payment,9,1,0,0,2,1680.2,0.7,3062,0,CUST0469
TXN008962,10921.41,Payment,8,5,1,0,4,3148.65,4.5,3120,0,CUST0173
TXN008963,1198.68,Purchase,9,0,0,0,1,6299.89,4.4,1178,0,CUST0043
TXN008964,965.87,Transfer,20,0,0,0,7,1544.29,0.6,2407,0,CUST0455
TXN008965,1009.53,Withdrawal,14,4,0,0,0,1176.51,3.9,2037,0,CUST0400
TXN008966,1383.31,Transfer,21,1,0,1,3,3314.56,0.0,3061,0,CUST0082
TXN008967,848.95,Transfer,6,0,0,0,3,866.68,2.4,1119,0,CUST0341
TXN008968,383.16,Transfer,8,3,0,0,1,3290.27,3.9,1140,0,CUST0238
TXN008969,5884.8,Transfer,9,1,0,0,4,1260.65,1.8,2313,0,CUST0328
TXN008970,4381.87,Purchase,11,4,0,0,1,1801.8,13.3,1208,0,CUST0309
TXN008971,1152.64,Transfer,12,2,0,0,2,2287.57,9.9,794,0,CUST0442
TXN008972,1551.76,Purchase,11,3,0,0,4,3512.82,4.1,2556,0,CUST0293
TXN008973,2571.01,Transfer,13,6,0,0,5,7649.3,27.0,3097,0,CUST0021
TXN008974,2171.15,Payment,17,4,0,0,4,445.84,1.3,66,0,CUST0458
TXN008975,13260.11,Withdrawal,10,6,0,0,1,2854.92,2.9,2128,0,CUST0248
TXN008976,6733.93,Payment,10,0,0,0,1,2044.02,7.0,897,0,CUST0455
TXN008977,6344.88,Transfer,12,5,0,0,0,815.98,7.5,789,0,CUST0036
TXN008978,1408.99,Transfer,18,1,0,0,4,2111.23,3.2,1473,0,CUST0056
TXN008979,1479.35,Payment,11,0,0,0,5,3289.54,38.7,3421,0,CUST0035
TXN008980,7209.79,Payment,13,6,1,0,2,2599.79,17.6,2298,0,CUST0427
TXN008981,7728.09,Transfer,14,6,0,0,0,1985.34,4.1,940,0,CUST0326
TXN008982,3636.18,Transfer,17,4,0,0,1,5864.63,1.8,60,0,CUST0221
TXN008983,3681.07,Transfer,18,3,0,0,2,682.2,6.3,1451,0,CUST0228
TXN008984,3048.03,Transfer,10,5,0,0,4,855.66,1.6,438,0,CUST0114
TXN008985,10385.2,Purchase,7,0,0,0,2,611.11,4.5,937,0,CUST0129
TXN008986,919.3,Transfer,14,5,0,0,1,2146.53,0.6,229,0,CUST0047
TXN008987,406.63,Withdrawal,23,2,0,0,1,1985.13,8.6,1507,0,CUST0399
TXN008988,446.17,Withdrawal,18,1,0,0,3,1003.83,2.7,1748,0,CUST0461
TXN008989,6508.99,Withdrawal,13,3,0,0,2,2408.15,1.2,760,0,CUST0265
TXN008990,1594.4,Payment,10,1,0,0,0,1362.86,11.1,2484,0,CUST0484
TXN008991,6206.83,Purchase,22,6,0,0,3,1761.34,2.4,1010,0,CUST0332
TXN008992,954.72,Withdrawal,21,1,0,0,2,887.82,7.9,1668,0,CUST0009
TXN008993,2491.86,Transfer,11,5,0,0,4,2595.07,2.6,1318,0,CUST0391
TXN008994,2389.41,Payment,13,0,0,0,3,2510.13,5.6,3483,0,CUST0077
TXN008995,4025.52,Withdrawal,9,3,0,1,2,2057.81,1.9,1602,0,CUST0081
TXN008996,1882.94,Payment,16,1,0,0,2,3686.02,7.1,3519,0,CUST0170
TXN008997,1667.29,Payment,17,0,0,0,6,2110.04,0.0,961,0,CUST0197
TXN008998,1386.32,Purchase,19,6,0,0,7,1466.33,0.6,2036,0,CUST0262
TXN008999,793.19,Transfer,17,1,0,0,4,4684.89,2.2,75,0,CUST0168
TXN009000,2014.27,Transfer,12,0,0,0,4,708.76,1.2,2616,0,CUST0155
TXN009001,838.18,Transfer,18,3,0,0,1,1744.95,10.3,2214,0,CUST0294
TXN009002,5000.0,Withdrawal,16,2,1,1,3,1572.49,87.4,174,1,CUST0328
TXN009003,4663.46,Payment,13,2,0,0,3,836.27,4.9,3359,0,CUST0385
TXN009004,673.88,Payment,20,2,0,0,4,2245.03,0.1,751,0,CUST0099
TXN009005,1085.06,Payment,16,0,0,0,2,9223.35,5.2,3166,0,CUST0129
TXN009006,5324.36,Payment,16,4,0,0,2,1103.6,8.9,1060,0,CUST0014
TXN009007,764.78,Purchase,19,2,0,0,2,3294.35,2.3,1385,0,CUST0121
TXN009008,4992.18,Transfer,9,0,0,0,4,1017.27,0.7,3273,0,CUST0405
TXN009009,8932.02,Withdrawal,12,6,0,0,3,6402.7,2.2,1664,0,CUST0179
TXN009010,4015.21,Payment,12,1,0,0,1,753.02,2.8,273,0,CUST0114
TXN009011,554.47,Transfer,13,1,0,0,2,1602.61,3.0,2759,0,CUST0311
TXN009012,1701.04,Transfer,11,5,0,0,3,1671.73,20.0,2617,0,CUST0110
TXN009013,1279.33,Withdrawal,15,1,1,0,2,2823.78,2.7,2432,0,CUST0060
TXN009014,6728.28,Transfer,17,6,0,0,2,6434.81,0.4,88,0,CUST0274
TXN009015,1272.31,Purchase,15,0,0,0,4,2527.17,3.1,226,0,CUST0347
TXN009016,6338.13,Purchase,14,0,0,0,1,1739.78,5.4,2966,0,CUST0332
TXN009017,2091.06,Transfer,11,3,0,0,1,1240.52,3.6,977,0,CUST0099
TXN009018,1027.03,Payment,19,2,0,0,1,1374.86,1.1,972,0,CUST0422
TXN009019,435.42,Transfer,9,6,0,0,1,635.04,0.4,2338,0,CUST0384
TXN009020,4917.63,Purchase,10,0,0,0,2,517.61,2.4,2010,0,CUST0420
TXN009021,1850.3,Transfer,10,4,0,0,3,3427.73,0.3,672,0,CUST0256
TXN009022,224.3,Payment,22,4,0,0,3,2209.22,0.4,1954,0,CUST0392
TXN009023,150.16,Payment,18,1,0,0,1,752.85,1.0,1996,0,CUST0359
TXN009024,2774.73,Purchase,11,1,0,0,0,537.83,7.2,236,0,CUST0495
TXN009025,2225.65,Transfer,21,2,0,0,5,1406.7,6.5,2382,0,CUST0199
TXN009026,4806.94,Transfer,10,1,0,0,2,1477.58,2.2,507,0,CUST0259
TXN009027,3152.11,Transfer,16,3,0,0,1,3155.29,3.2,446,0,CUST0008
TXN009028,1540.51,Payment,11,2,0,0,3,830.36,2.7,1754,0,CUST0286
TXN009029,2235.22,Transfer,14,5,0,0,1,2857.06,4.5,414,0,CUST0296
TXN009030,2698.58,Transfer,12,2,0,0,5,969.61,1.2,1991,0,CUST0040
TXN009031,2836.02,Transfer,16,0,0,0,1,2188.12,1.0,1933,0,CUST0043
TXN009032,2628.22,Transfer,10,4,0,0,5,1644.98,14.6,1113,0,CUST0348
TXN009033,1960.75,Transfer,16,1,0,0,2,750.37,5.0,3439,0,CUST0363
TXN009034,1315.85,Transfer,12,4,0,0,2,1081.14,3.4,1260,0,CUST0452
TXN009035,294.23,Payment,17,2,0,0,4,2018.41,7.1,1360,0,CUST0003
TXN009036,12747.11,Purchase,12,1,0,1,8,1860.95,1.1,974,0,CUST0083
TXN009037,671.47,Purchase,18,4,0,0,2,8356.87,0.5,1748,0,CUST0147
TXN009038,14098.43,Purchase,6,0,0,0,1,1594.83,19.0,158,0,CUST0277
TXN009039,4675.15,Purchase,15,4,0,0,1,1689.21,4.1,2712,0,CUST0453
TXN009040,1099.3,Payment,16,3,1,0,1,1883.74,21.8,2776,0,CUST0364
TXN009041,127.51,Payment,12,2,0,0,3,2256.88,7.8,849,0,CUST0223
TXN009042,11587.73,Payment,16,6,0,0,2,4050.84,12.3,1405,0,CUST0281
TXN009043,1071.85,Transfer,12,3,0,0,4,2683.91,7.8,927,0,CUST0241
TXN009044,2026.31,Payment,19,5,0,0,2,1548.81,3.8,3391,0,CUST0221
TXN009045,1801.54,Transfer,12,6,0,0,4,400.48,4.4,246,0,CUST0273
TXN009046,24510.56,Transfer,19,6,0,0,6,3281.39,13.5,2977,0,CUST0127
TXN009047,3603.67,Payment,9,3,0,0,2,11464.95,0.4,847,0,CUST0405
TXN009048,4642.18,Purchase,9,5,0,0,4,655.36,12.5,283,0,CUST0450
TXN009049,2280.27,Purchase,17,0,0,0,5,1334.08,4.0,1575,0,CUST0044
TXN009050,5073.8,Purchase,14,3,0,0,2,1267.82,1.9,942,0,CUST0396
TXN009051,5630.47,Payment,11,0,0,0,3,2736.05,3.0,315,0,CUST0182
TXN009052,3633.58,Purchase,20,6,0,0,5,3220.27,0.3,406,0,CUST0381
TXN009053,1438.56,Purchase,11,3,0,0,0,2334.91,6.1,1931,0,CUST0259
TXN009054,504.34,Transfer,1,6,0,0,2,1055.47,5.7,2710,0,CUST0365
TXN009055,1734.91,Purchase,12,6,0,0,6,1503.54,3.9,2628,0,CUST0315
TXN009056,659.48,Withdrawal,18,1,0,0,7,752.36,4.2,306,0,CUST0447
TXN009057,1221.57,Payment,17,3,0,0,3,1847.49,10.1,580,0,CUST0356
TXN009058,3040.88,Purchase,8,2,0,0,3,1096.99,6.1,1575,0,CUST0320
TXN009059,2005.08,Payment,18,3,0,0,1,769.37,3.3,1222,0,CUST0093
TXN009060,214.74,Payment,12,2,0,0,3,1009.12,2.1,1224,0,CUST0244
TXN009061,1044.94,Transfer,17,5,0,0,5,1439.14,10.9,321,0,CUST0374
TXN009062,5050.04,Transfer,16,1,0,0,4,5152.39,4.9,2911,0,CUST0347
TXN009063,3941.63,Purchase,9,4,1,0,1,380.77,6.9,2093,0,CUST0309
TXN009064,950.72,Purchase,16,5,0,0,3,2496.95,3.8,2071,0,CUST0250
TXN009065,403.76,Payment,10,3,0,0,2,4408.2,2.7,3312,0,CUST0335
TXN009066,8411.85,Payment,16,0,0,0,2,1100.95,3.0,3123,0,CUST0012
TXN009067,5873.78,Payment,16,6,0,0,1,1375.07,22.1,2273,0,CUST0367
TXN009068,253.27,Payment,13,1,0,0,1,224.96,0.2,1898,0,CUST0239
TXN009069,342.92,Payment,11,6,0,0,2,1277.99,2.8,3528,0,CUST0482
TXN009070,7646.05,Payment,17,3,0,0,1,711.74,15.8,754,0,CUST0324
TXN009071,824.88,Payment,9,2,0,0,1,19708.89,6.5,2499,0,CUST0016
TXN009072,378.33,Payment,17,2,0,0,6,788.02,0.7,2271,0,CUST0101
TXN009073,1689.4,Transfer,12,1,0,0,2,2487.91,10.4,698,0,CUST0485
TXN009074,2982.94,Payment,18,6,0,0,4,3518.2,18.7,1235,0,CUST0315
TXN009075,1420.5,Transfer,11,4,0,0,3,2116.17,1.0,1080,0,CUST0458
TXN009076,5461.76,Purchase,2,5,0,0,2,25388.83,9.5,3529,0,CUST0018
TXN009077,694.76,Purchase,8,1,0,0,4,1151.85,5.4,1780,0,CUST0273
TXN009078,1934.33,Purchase,8,6,0,0,3,1640.09,0.2,1306,0,CUST0199
TXN009079,2065.17,Payment,9,2,0,0,2,2067.24,9.4,946,0,CUST0259
TXN009080,4018.11,Purchase,12,6,0,0,3,1359.0,16.4,756,0,CUST0165
TXN009081,1472.5,Purchase,15,6,0,0,1,1760.72,1.1,3504,0,CUST0041
TXN009082,315.06,Transfer,10,2,0,0,5,3855.87,4.4,2146,0,CUST0098
TXN009083,1845.34,Purchase,9,2,0,0,4,1717.19,4.7,1751,0,CUST0126
TXN009084,1114.3,Purchase,20,5,0,0,2,1874.24,1.3,1881,0,CUST0021
TXN009085,3610.56,Purchase,7,1,0,0,1,8623.35,0.1,1465,0,CUST0445
TXN009086,1599.69,Transfer,14,3,0,0,5,2546.17,4.1,3629,0,CUST0007
TXN009087,2043.25,Payment,10,4,1,0,3,628.12,7.0,707,0,CUST0407
TXN009088,1314.42,Purchase,8,1,0,0,1,3802.77,1.2,745,0,CUST0388
TXN009089,516.25,Purchase,17,1,0,0,4,3468.1,2.0,1203,0,CUST0023
TXN009090,3273.31,Transfer,11,5,0,0,5,1871.57,0.4,2303,0,CUST0030
TXN009091,1077.4,Purchase,6,3,0,0,2,10253.75,18.2,1784,0,CUST0310
TXN009092,2356.13,Payment,14,2,0,0,2,1527.6,3.8,1514,0,CUST0331
TXN009093,748.54,Payment,13,6,0,0,0,1681.85,6.6,2861,0,CUST0025
TXN009094,105.73,Payment,8,3,0,0,3,1277.12,2.0,2795,0,CUST0267
TXN009095,2284.23,Purchase,20,1,0,0,1,3629.89,3.9,1242,0,CUST0458
TXN009096,13688.48,Withdrawal,16,4,0,0,4,560.4,3.6,2119,0,CUST0324
TXN009097,2980.55,Payment,12,2,0,0,4,2692.02,3.8,1971,0,CUST0006
TXN009098,365.72,Withdrawal,21,3,0,0,4,1597.82,3.3,2278,0,CUST0416
TXN009099,3471.38,Transfer,21,2,0,0,2,1453.15,3.9,3490,0,CUST0124
TXN009100,5084.14,Transfer,21,1,0,0,6,880.73,3.6,258,0,CUST0260
TXN009101,8869.76,Purchase,13,0,0,0,3,995.58,8.0,3390,0,CUST0137
TXN009102,3667.37,Payment,9,1,0,0,3,1400.77,27.0,1682,0,CUST0299
TXN009103,1539.85,Withdrawal,21,1,0,0,6,686.71,3.5,3083,0,CUST0112
TXN009104,4723.5,Transfer,11,6,0,0,2,2323.69,0.3,1529,0,CUST0394
TXN009105,2001.91,Payment,15,2,0,0,4,1064.65,0.8,2774,0,CUST0320
TXN009106,590.12,Payment,9,4,0,0,4,3068.97,2.3,806,0,CUST0028
TXN009107,3854.47,Purchase,15,2,0,0,2,2187.47,3.7,2181,0,CUST0177
TXN009108,2750.96,Payment,15,0,0,0,4,2623.13,12.5,3423,0,CUST0370
TXN009109,1753.23,Withdrawal,12,1,0,0,2,12082.69,4.3,2671,0,CUST0383
TXN009110,1340.76,Payment,16,2,0,0,3,584.04,1.5,155,0,CUST0431
TXN009111,1829.62,Payment,10,2,0,0,3,3528.9,13.4,2634,0,CUST0013
TXN009112,1356.35,Payment,8,3,0,0,1,1007.67,3.0,562,0,CUST0288
TXN009113,1543.33,Payment,18,5,0,0,2,915.58,5.0,2986,0,CUST0376
TXN009114,3085.12,Payment,11,6,0,0,1,2625.74,1.2,2834,0,CUST0309
TXN009115,2518.63,Transfer,9,1,0,0,0,4389.19,7.2,1766,0,CUST0422
TXN009116,2853.66,Withdrawal,12,4,0,0,3,4628.33,1.8,613,0,CUST0428
TXN009117,8086.99,Transfer,19,3,0,0,1,1192.15,3.9,613,0,CUST0054
TXN009118,1304.18,Transfer,10,2,0,0,3,1256.94,0.3,849,0,CUST0465
TXN009119,1854.53,Transfer,11,0,0,0,4,1627.74,5.5,2057,0,CUST0375
TXN009120,810.11,Payment,12,1,1,0,3,3904.42,3.6,2854,0,CUST0402
TXN009121,3444.71,Payment,21,4,0,0,2,9663.5,16.2,1543,0,CUST0455
TXN009122,655.96,Withdrawal,19,6,0,0,2,1734.41,0.8,1708,0,CUST0270
TXN009123,3986.86,Transfer,19,2,0,0,1,974.05,0.1,1621,0,CUST0352
TXN009124,5279.27,Withdrawal,19,1,0,0,5,1324.18,3.9,269,0,CUST0363
TXN009125,1196.94,Payment,12,2,0,1,4,603.73,17.3,2644,0,CUST0187
TXN009126,8082.3,Purchase,15,6,0,0,1,2580.52,5.6,1371,0,CUST0458
TXN009127,3064.01,Payment,17,6,0,0,0,1347.48,0.3,1537,0,CUST0373
TXN009128,547.89,Transfer,9,4,0,0,2,3185.08,16.2,1835,0,CUST0436
TXN009129,3408.13,Transfer,10,0,0,0,1,2013.13,1.8,3202,0,CUST0475
TXN009130,1115.72,Purchase,17,6,0,0,3,819.32,5.3,1034,0,CUST0448
TXN009131,2294.27,Payment,13,4,0,0,0,2107.52,1.1,1234,0,CUST0489
TXN009132,1303.73,Transfer,8,2,0,0,4,6666.7,7.6,3523,0,CUST0041
TXN009133,2569.45,Payment,10,1,0,0,2,2075.97,1.1,3255,0,CUST0134
TXN009134,1715.73,Purchase,23,3,0,0,2,1249.97,9.2,3374,0,CUST0193
TXN009135,145.24,Transfer,10,5,0,0,3,1124.53,4.7,1317,0,CUST0033
TXN009136,2798.78,Withdrawal,12,3,0,0,2,2299.34,14.3,952,0,CUST0394
TXN009137,2293.49,Payment,14,6,0,0,2,570.81,3.9,1673,0,CUST0434
TXN009138,5701.28,Transfer,8,3,0,0,5,3265.92,1.5,1762,0,CUST0466
TXN009139,7068.31,Withdrawal,18,3,0,0,3,616.82,6.3,208,0,CUST0426
TXN009140,4233.98,Transfer,8,1,0,0,0,932.3,3.6,2724,0,CUST0063
TXN009141,18295.43,Transfer,21,1,1,1,8,743.57,29.8,290,1,CUST0336
TXN009142,1412.3,Transfer,19,6,0,0,2,1759.65,13.4,2316,0,CUST0040
TXN009143,4106.11,Purchase,12,4,0,0,1,2461.44,4.5,1019,0,CUST0139
TXN009144,715.56,Payment,17,0,0,0,4,2008.16,3.8,1547,0,CUST0044
TXN009145,403.11,Payment,11,3,0,0,3,1571.03,4.0,3465,0,CUST0211
TXN009146,6510.94,Transfer,12,5,0,0,2,1252.41,1.8,38,0,CUST0092
TXN009147,668.38,Payment,21,4,0,0,4,2718.5,4.2,1132,0,CUST0385
TXN009148,10943.61,Transfer,21,2,0,0,3,8263.59,6.8,2664,0,CUST0230
TXN009149,1767.93,Purchase,9,0,1,0,0,5522.15,4.5,543,0,CUST0152
TXN009150,378.78,Payment,8,1,0,1,3,2407.48,4.6,1202,0,CUST0351
TXN009151,971.8,Purchase,6,5,0,0,5,1688.13,1.6,2864,0,CUST0303
TXN009152,1638.3,Payment,13,3,0,0,4,1440.29,3.7,3060,0,CUST0159
TXN009153,150.23,Purchase,9,3,0,0,2,5115.76,2.0,3180,0,CUST0379
TXN009154,1017.92,Transfer,10,6,0,0,4,650.87,21.6,2070,0,CUST0319
TXN009155,5008.66,Withdrawal,9,0,0,0,5,1193.13,8.3,1936,0,CUST0075
TXN009156,767.51,Payment,11,6,0,0,3,3239.64,2.8,1581,0,CUST0013
TXN009157,1127.85,Payment,14,4,0,0,2,1909.59,12.2,1573,0,CUST0294
TXN009158,2789.35,Purchase,23,5,0,0,4,3713.57,5.1,3412,0,CUST0324
TXN009159,931.28,Payment,17,3,0,0,1,12756.0,2.1,2111,0,CUST0409
TXN009160,1206.36,Payment,18,3,0,0,3,722.42,1.2,1369,0,CUST0192
TXN009161,2414.31,Transfer,17,6,0,0,2,2766.68,0.2,2233,0,CUST0170
TXN009162,3312.99,Payment,17,1,0,0,3,1364.66,1.9,1617,0,CUST0104
TXN009163,635.54,Withdrawal,12,2,0,0,1,1472.54,4.9,327,0,CUST0174
TXN009164,275.91,Purchase,7,0,0,0,4,1951.59,3.9,2676,0,CUST0017
TXN009165,561.9,Payment,3,2,0,0,3,1094.76,0.5,193,0,CUST0006
TXN009166,468.88,Transfer,8,5,0,0,5,6736.0,0.2,564,0,CUST0472
TXN009167,4234.94,Transfer,14,1,0,0,1,3200.1,6.0,1753,0,CUST0036
TXN009168,4906.02,Transfer,18,4,0,0,4,1731.98,10.5,2079,0,CUST0219
TXN009169,2051.47,Payment,18,2,0,0,4,6313.53,6.5,1872,0,CUST0073
TXN009170,4058.51,Transfer,11,6,0,0,1,1347.12,0.6,1889,0,CUST0463
TXN009171,1430.62,Withdrawal,18,3,0,0,3,3417.63,7.5,2283,0,CUST0057
TXN009172,329.67,Transfer,11,4,0,0,2,364.58,3.5,1660,0,CUST0018
TXN009173,3102.67,Payment,18,1,0,0,3,2959.67,13.6,1635,0,CUST0445
TXN009174,843.43,Payment,10,2,1,0,3,2733.18,6.5,582,0,CUST0383
TXN009175,317.44,Purchase,8,2,0,0,1,10142.27,7.0,3272,0,CUST0217
TXN009176,6231.91,Transfer,10,6,0,0,3,2775.14,3.1,453,0,CUST0307
TXN009177,1355.4,Transfer,7,0,0,0,2,3820.36,6.3,3065,0,CUST0375
TXN009178,1600.29,Payment,19,1,0,1,6,1517.47,0.8,690,0,CUST0426
TXN009179,2763.89,Purchase,10,0,1,0,3,336.76,3.1,340,0,CUST0078
TXN009180,444.8,Withdrawal,15,6,0,0,4,2715.46,1.0,1878,0,CUST0199
TXN009181,2397.15,Payment,8,1,0,0,2,4327.78,0.2,643,0,CUST0029
TXN009182,706.29,Transfer,13,0,0,0,3,2362.91,2.4,3494,0,CUST0386
TXN009183,696.92,Transfer,13,3,0,0,3,3904.04,18.5,558,0,CUST0295
TXN009184,1335.18,Payment,18,1,0,0,2,3397.92,1.0,2935,0,CUST0132
TXN009185,1953.91,Purchase,11,0,0,0,6,2164.97,3.2,1536,0,CUST0008
TXN009186,767.78,Purchase,17,0,0,0,1,4226.7,1.5,2440,0,CUST0328
TXN009187,530.06,Payment,12,1,0,0,1,566.49,1.5,2820,0,CUST0087
TXN009188,3797.61,Purchase,17,0,0,0,2,1631.99,8.4,2750,0,CUST0284
TXN009189,1215.22,Purchase,20,2,0,0,4,2152.54,7.9,3281,0,CUST0226
TXN009190,4247.03,Payment,17,4,0,0,5,777.41,6.3,213,0,CUST0183
TXN009191,823.87,Transfer,17,3,1,0,4,354.97,4.5,3357,0,CUST0004
TXN009192,34043.9,Transfer,16,5,0,0,3,13512.07,24.5,2406,0,CUST0152
TXN009193,50000.0,Purchase,15,5,0,0,3,869.72,3.4,1954,0,CUST0392
TXN009194,2821.02,Transfer,8,0,0,0,2,582.21,6.6,1063,0,CUST0449
TXN009195,2963.32,Purchase,18,6,0,0,7,9095.04,5.3,3407,0,CUST0080
TXN009196,1498.38,Payment,11,0,0,0,3,2076.0,8.5,390,0,CUST0287
TXN009197,1892.34,Withdrawal,19,6,0,0,1,770.26,5.3,3242,0,CUST0408
TXN009198,1308.76,Payment,16,5,0,0,4,2294.89,3.9,1272,0,CUST0317
TXN009199,584.88,Withdrawal,9,1,0,0,1,1074.83,3.4,1916,0,CUST0026
TXN009200,1537.7,Payment,21,5,0,0,0,2762.8,2.4,2953,0,CUST0076
TXN009201,683.09,Payment,9,0,0,0,4,1727.66,2.7,965,0,CUST0364
TXN009202,7698.8,Payment,17,0,0,0,4,3998.36,14.5,677,0,CUST0319
TXN009203,2660.8,Transfer,16,3,0,0,4,1727.05,10.3,2723,0,CUST0383
TXN009204,16162.61,Payment,12,5,0,0,4,539.25,0.5,3162,0,CUST0436
TXN009205,1977.12,Payment,11,1,0,0,1,396.69,2.9,1816,0,CUST0045
TXN009206,961.36,Payment,11,0,0,0,4,2457.17,1.7,3366,0,CUST0274
TXN009207,4532.72,Transfer,8,1,1,0,1,2213.19,0.8,354,0,CUST0122
TXN009208,5564.22,Purchase,8,1,0,0,2,1791.18,8.9,1574,0,CUST0312
TXN009209,3241.65,Withdrawal,15,3,0,0,2,4468.86,0.7,2241,0,CUST0335
TXN009210,441.77,Payment,1,1,0,0,6,896.65,1.7,998,0,CUST0164
TXN009211,1728.04,Transfer,10,1,0,0,5,1162.61,1.6,1996,0,CUST0346
TXN009212,1091.79,Transfer,14,1,0,0,1,3376.58,1.8,738,0,CUST0294
TXN009213,1708.57,Transfer,15,6,0,0,2,2490.24,0.2,2022,0,CUST0182
TXN009214,1182.52,Purchase,11,3,0,0,1,4067.97,8.8,692,0,CUST0330
TXN009215,872.22,Purchase,20,3,0,0,0,3860.62,3.1,3416,0,CUST0408
TXN009216,4616.39,Payment,14,1,0,0,4,949.63,4.0,2327,0,CUST0149
TXN009217,1352.92,Transfer,14,6,0,0,0,1344.06,1.0,1877,0,CUST0199
TXN009218,9213.9,Transfer,11,1,0,0,2,3747.19,0.1,1455,0,CUST0173
TXN009219,2350.78,Payment,10,2,0,0,2,1988.5,3.2,917,0,CUST0390
TXN009220,2392.84,Payment,10,6,0,0,3,1128.02,1.5,454,0,CUST0367
TXN009221,957.63,Purchase,19,4,0,0,0,923.21,0.4,1543,0,CUST0174
TXN009222,6429.06,Payment,14,6,0,0,7,1564.73,0.4,3251,0,CUST0438
TXN009223,303.12,Transfer,20,1,0,0,0,2760.66,8.1,2885,0,CUST0289
TXN009224,1156.98,Withdrawal,8,1,0,0,0,2357.14,4.1,3149,0,CUST0405
